,name,image,depth
831,salt_lake_city_1_1_H_4_000031,"[[[0.38039216 0.3019608  0.29803923]
  [0.40784314 0.32941177 0.32156864]
  [0.34117648 0.27450982 0.27058825]
  ...
  [0.30980393 0.22352941 0.27450982]
  [0.30980393 0.22352941 0.27450982]
  [0.3137255  0.22352941 0.27450982]]

 [[0.40784314 0.3254902  0.31764707]
  [0.43529412 0.3529412  0.34117648]
  [0.35686275 0.28235295 0.27450982]
  ...
  [0.30980393 0.22352941 0.27450982]
  [0.30980393 0.22352941 0.27450982]
  [0.30980393 0.22352941 0.27450982]]

 [[0.43137255 0.34509805 0.3372549 ]
  [0.45490196 0.36862746 0.3529412 ]
  [0.36862746 0.29411766 0.28235295]
  ...
  [0.30980393 0.22352941 0.27450982]
  [0.30980393 0.22352941 0.27450982]
  [0.3137255  0.22745098 0.27450982]]

 ...

 [[0.2        0.20392157 0.27450982]
  [0.2        0.20392157 0.2784314 ]
  [0.20784314 0.21176471 0.28627452]
  ...
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]]

 [[0.20784314 0.21176471 0.28627452]
  [0.20784314 0.21176471 0.2901961 ]
  [0.21176471 0.21568628 0.29411766]
  ...
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]]

 [[0.21176471 0.21568628 0.29411766]
  [0.21176471 0.21568628 0.29411766]
  [0.21176471 0.21568628 0.29411766]
  ...
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]
  [0.19215687 0.2        0.2901961 ]]]","[[0.03529412 0.03529412 0.03529412 ... 0.03137255 0.03137255 0.03137255]
 [0.03529412 0.03529412 0.03529412 ... 0.03137255 0.03137255 0.03137255]
 [0.03529412 0.03529412 0.03529412 ... 0.03137255 0.03137255 0.03137255]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
832,salt_lake_city_1_1_H_4_000032,"[[[0.9098039  0.8666667  0.85882354]
  [0.9098039  0.8666667  0.85490197]
  [0.8980392  0.8745098  0.81960785]
  ...
  [0.32156864 0.23529412 0.28627452]
  [0.31764707 0.23137255 0.2784314 ]
  [0.31764707 0.23137255 0.2784314 ]]

 [[0.9098039  0.8666667  0.85882354]
  [0.90588236 0.8666667  0.85490197]
  [0.8980392  0.8745098  0.81960785]
  ...
  [0.32156864 0.23529412 0.28627452]
  [0.31764707 0.23137255 0.2784314 ]
  [0.31764707 0.23137255 0.2784314 ]]

 [[0.90588236 0.8627451  0.85490197]
  [0.90588236 0.8627451  0.8509804 ]
  [0.89411765 0.87058824 0.8156863 ]
  ...
  [0.32156864 0.23529412 0.28627452]
  [0.3137255  0.23137255 0.2784314 ]
  [0.3137255  0.22745098 0.27450982]]

 ...

 [[0.16862746 0.18039216 0.26666668]
  [0.17254902 0.1882353  0.27058825]
  [0.1764706  0.19607843 0.2784314 ]
  ...
  [0.2627451  0.26666668 0.34901962]
  [0.25882354 0.2627451  0.34509805]
  [0.25490198 0.25882354 0.34509805]]

 [[0.16470589 0.18039216 0.26666668]
  [0.16470589 0.18431373 0.27058825]
  [0.16862746 0.1882353  0.27450982]
  ...
  [0.2627451  0.2627451  0.34901962]
  [0.2627451  0.26666668 0.34901962]
  [0.25882354 0.2627451  0.34509805]]

 [[0.15686275 0.1764706  0.2627451 ]
  [0.16078432 0.18039216 0.26666668]
  [0.16078432 0.18039216 0.27058825]
  ...
  [0.25882354 0.25882354 0.34901962]
  [0.25882354 0.2627451  0.34901962]
  [0.2627451  0.26666668 0.34901962]]]","[[0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
833,salt_lake_city_1_1_H_4_000033,"[[[0.6392157  0.6        0.6       ]
  [0.6313726  0.5921569  0.6       ]
  [0.627451   0.5921569  0.6117647 ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.6431373  0.6        0.59607846]
  [0.6392157  0.6        0.6039216 ]
  [0.6117647  0.5764706  0.5921569 ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.63529414 0.5921569  0.5882353 ]
  [0.6431373  0.6        0.6       ]
  [0.627451   0.5921569  0.60784316]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.4745098  0.47843137 0.56078434]
  [0.49411765 0.49803922 0.5803922 ]
  [0.5294118  0.53333336 0.6156863 ]
  ...
  [0.24313726 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]]

 [[0.41960785 0.42352942 0.5058824 ]
  [0.43137255 0.43529412 0.5176471 ]
  [0.47058824 0.4745098  0.5568628 ]
  ...
  [0.24705882 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]]

 [[0.3372549  0.34117648 0.42352942]
  [0.3529412  0.35686275 0.4392157 ]
  [0.42352942 0.42352942 0.50980395]
  ...
  [0.24705882 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]
  [0.24705882 0.2509804  0.33333334]]]","[[0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 [0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 [0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
834,salt_lake_city_1_1_H_4_000034,"[[[0.27058825 0.23529412 0.25490198]
  [0.3137255  0.2784314  0.29411766]
  [0.41568628 0.38039216 0.39215687]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.27450982 0.23921569 0.24705882]
  [0.2901961  0.25490198 0.26666668]
  [0.39215687 0.35686275 0.36862746]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.28627452 0.24705882 0.2509804 ]
  [0.32941177 0.2901961  0.3019608 ]
  [0.39215687 0.35686275 0.3647059 ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.2627451  0.26666668 0.34901962]
  [0.25882354 0.26666668 0.34901962]
  [0.25882354 0.26666668 0.34901962]]

 [[0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.2627451  0.26666668 0.34901962]
  [0.2627451  0.26666668 0.34901962]
  [0.2627451  0.26666668 0.34901962]]

 [[0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.26666668 0.27058825 0.3529412 ]
  [0.2627451  0.26666668 0.34901962]
  [0.2627451  0.26666668 0.34901962]]]","[[0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 [0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 [0.03137255 0.03137255 0.03137255 ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
835,salt_lake_city_1_1_H_4_000035,"[[[0.5882353  0.5647059  0.57254905]
  [0.53333336 0.50980395 0.5176471 ]
  [0.30980393 0.28627452 0.29411766]
  ...
  [0.28627452 0.2        0.24705882]
  [0.30980393 0.21176471 0.26666668]
  [0.32156864 0.21568628 0.27450982]]

 [[0.59607846 0.57254905 0.5803922 ]
  [0.54901963 0.5254902  0.53333336]
  [0.30980393 0.28627452 0.29411766]
  ...
  [0.28235295 0.2        0.24705882]
  [0.30588236 0.20784314 0.2627451 ]
  [0.32156864 0.22352941 0.2784314 ]]

 [[0.5882353  0.5647059  0.5764706 ]
  [0.5529412  0.5294118  0.5372549 ]
  [0.3372549  0.30980393 0.31764707]
  ...
  [0.28235295 0.2        0.24705882]
  [0.3019608  0.20784314 0.25882354]
  [0.32156864 0.22352941 0.27450982]]

 ...

 [[0.30980393 0.30588236 0.36862746]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.3137255  0.3137255  0.4       ]
  [0.30980393 0.30980393 0.39607844]
  [0.30588236 0.30980393 0.39215687]]

 [[0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.30980393 0.30980393 0.40392157]
  [0.30980393 0.30980393 0.4       ]
  [0.30588236 0.30980393 0.39607844]]

 [[0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  [0.3137255  0.30980393 0.37254903]
  ...
  [0.30980393 0.30980393 0.40392157]
  [0.30980393 0.30980393 0.40392157]
  [0.30980393 0.30980393 0.40392157]]]","[[0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
836,salt_lake_city_1_1_H_4_000036,"[[[0.37254903 0.32941177 0.34117648]
  [0.38431373 0.34117648 0.35686275]
  [0.36862746 0.33333334 0.34117648]
  ...
  [0.3137255  0.22745098 0.2784314 ]
  [0.3137255  0.23137255 0.28235295]
  [0.32156864 0.24313726 0.2901961 ]]

 [[0.39607844 0.35686275 0.3647059 ]
  [0.39215687 0.34901962 0.3647059 ]
  [0.38039216 0.3372549  0.3529412 ]
  ...
  [0.3137255  0.23137255 0.2784314 ]
  [0.30980393 0.23137255 0.2784314 ]
  [0.31764707 0.23921569 0.28235295]]

 [[0.41568628 0.3764706  0.38039216]
  [0.40784314 0.3647059  0.3764706 ]
  [0.4        0.35686275 0.37254903]
  ...
  [0.3137255  0.23137255 0.2784314 ]
  [0.30980393 0.23137255 0.2784314 ]
  [0.30980393 0.23137255 0.27450982]]

 ...

 [[0.33333334 0.32941177 0.39215687]
  [0.33333334 0.32941177 0.39215687]
  [0.33333334 0.32941177 0.39215687]
  ...
  [0.3019608  0.3019608  0.39607844]
  [0.3019608  0.3019608  0.39607844]
  [0.3019608  0.3019608  0.39607844]]

 [[0.33333334 0.32941177 0.39215687]
  [0.33333334 0.32941177 0.39215687]
  [0.33333334 0.32941177 0.39215687]
  ...
  [0.3019608  0.3019608  0.39607844]
  [0.3019608  0.3019608  0.39607844]
  [0.3019608  0.3019608  0.39607844]]

 [[0.32941177 0.3254902  0.3882353 ]
  [0.33333334 0.32941177 0.39215687]
  [0.3372549  0.33333334 0.39607844]
  ...
  [0.29411766 0.29411766 0.3882353 ]
  [0.29803923 0.29803923 0.39215687]
  [0.29803923 0.29803923 0.39215687]]]","[[0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 [0.03137255 0.03137255 0.03137255 ... 0.03137255 0.03137255 0.03137255]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
837,salt_lake_city_1_1_H_4_000037,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.3137255  0.23529412 0.2901961 ]
  [0.30588236 0.22745098 0.2784314 ]
  [0.31764707 0.22745098 0.2784314 ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.30980393 0.23137255 0.28627452]
  [0.30980393 0.23137255 0.2784314 ]
  [0.32156864 0.23137255 0.2784314 ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.3019608  0.22745098 0.2784314 ]
  [0.30980393 0.22745098 0.27450982]
  [0.32156864 0.23137255 0.2784314 ]]

 ...

 [[0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  ...
  [0.29803923 0.29803923 0.39215687]
  [0.30588236 0.30588236 0.4       ]
  [0.30588236 0.30588236 0.4       ]]

 [[0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  ...
  [0.28235295 0.28235295 0.3764706 ]
  [0.2901961  0.2901961  0.38431373]
  [0.2901961  0.2901961  0.38431373]]

 [[0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  [0.36078432 0.35686275 0.41960785]
  ...
  [0.28235295 0.28235295 0.3764706 ]
  [0.28235295 0.28235295 0.3764706 ]
  [0.28235295 0.28235295 0.3764706 ]]]","[[0.         0.         0.         ... 0.03137255 0.03137255 0.03137255]
 [0.         0.         0.         ... 0.03137255 0.03137255 0.03137255]
 [0.         0.         0.         ... 0.03137255 0.03137255 0.03137255]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
838,salt_lake_city_1_1_H_4_000038,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.3019608  0.29803923 0.36862746]
  [0.3019608  0.29803923 0.36862746]
  [0.3019608  0.29803923 0.36862746]
  ...
  [0.27450982 0.28235295 0.3647059 ]
  [0.27450982 0.28235295 0.3647059 ]
  [0.27450982 0.28235295 0.36862746]]

 [[0.3019608  0.29803923 0.36862746]
  [0.3019608  0.29803923 0.36862746]
  [0.3019608  0.29803923 0.36862746]
  ...
  [0.28235295 0.2901961  0.37254903]
  [0.2784314  0.28627452 0.36862746]
  [0.2784314  0.28627452 0.37254903]]

 [[0.3019608  0.29803923 0.36862746]
  [0.3019608  0.29803923 0.36862746]
  [0.29803923 0.29411766 0.3647059 ]
  ...
  [0.28627452 0.29411766 0.3764706 ]
  [0.28235295 0.2901961  0.3764706 ]
  [0.2784314  0.28627452 0.37254903]]]","[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
839,salt_lake_city_1_1_H_4_000039,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.5254902  0.5254902  0.56078434]
  [0.5254902  0.5254902  0.56078434]
  [0.5254902  0.5254902  0.5568628 ]
  ...
  [0.19607843 0.19607843 0.2901961 ]
  [0.19607843 0.19607843 0.2901961 ]
  [0.19607843 0.19607843 0.29411766]]

 [[0.5254902  0.5254902  0.56078434]
  [0.5254902  0.5254902  0.5568628 ]
  [0.5254902  0.5254902  0.5568628 ]
  ...
  [0.19607843 0.19607843 0.2901961 ]
  [0.19607843 0.19607843 0.2901961 ]
  [0.19607843 0.19607843 0.2901961 ]]

 [[0.5254902  0.5254902  0.5568628 ]
  [0.5254902  0.5254902  0.5568628 ]
  [0.5254902  0.5254902  0.5568628 ]
  ...
  [0.2        0.2        0.29411766]
  [0.19607843 0.19607843 0.2901961 ]
  [0.19607843 0.19607843 0.2901961 ]]]","[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
840,salt_lake_city_1_1_H_4_000040,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.5176471  0.5176471  0.5568628 ]
  [0.5176471  0.5176471  0.5568628 ]
  [0.52156866 0.52156866 0.56078434]
  ...
  [0.1764706  0.18431373 0.27450982]
  [0.1764706  0.18431373 0.27450982]
  [0.1764706  0.18431373 0.27450982]]

 [[0.52156866 0.52156866 0.56078434]
  [0.52156866 0.52156866 0.56078434]
  [0.52156866 0.52156866 0.56078434]
  ...
  [0.18039216 0.1882353  0.2784314 ]
  [0.1764706  0.18431373 0.27450982]
  [0.1764706  0.18431373 0.27450982]]

 [[0.52156866 0.52156866 0.56078434]
  [0.52156866 0.52156866 0.56078434]
  [0.52156866 0.52156866 0.56078434]
  ...
  [0.18039216 0.1882353  0.2784314 ]
  [0.18039216 0.1882353  0.2784314 ]
  [0.18039216 0.1882353  0.2784314 ]]]","[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]
 [0.01176471 0.01176471 0.01176471 ... 0.01176471 0.01176471 0.01176471]]"
841,salt_lake_city_1_1_H_4_000041,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]]

 ...

 [[0.5176471  0.50980395 0.5529412 ]
  [0.52156866 0.5137255  0.5568628 ]
  [0.52156866 0.5137255  0.5568628 ]
  ...
  [0.17254902 0.18039216 0.27058825]
  [0.21176471 0.21960784 0.30980393]
  [0.24313726 0.2509804  0.34117648]]

 [[0.5176471  0.50980395 0.5568628 ]
  [0.52156866 0.5137255  0.5568628 ]
  [0.52156866 0.5137255  0.5568628 ]
  ...
  [0.14901961 0.15686275 0.2509804 ]
  [0.17254902 0.18039216 0.27450982]
  [0.19215687 0.2        0.29411766]]

 [[0.5176471  0.50980395 0.5529412 ]
  [0.5176471  0.50980395 0.5529412 ]
  [0.5176471  0.50980395 0.5529412 ]
  ...
  [0.14901961 0.15686275 0.2509804 ]
  [0.14901961 0.15686275 0.2509804 ]
  [0.15686275 0.16470589 0.2627451 ]]]","[[0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 [0.         0.         0.         ... 0.         0.         0.        ]
 ...
 [0.01176471 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
 [0.01176471 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]
 [0.01176471 0.01176471 0.01176471 ... 0.00784314 0.00784314 0.00784314]]"
